Time[s], BIQUAD RC+FIR2
0.008530625000000, 0
0.008655500000000, 1
0.008655875000000, 0
0.008656875000000, 1
0.008657208333333, 0
0.008658083333333, 1
0.008658416666667, 0
0.008783458333333, 1
0.008783833333333, 0
0.008784875000000, 1
0.008785166666667, 0
0.008786083333333, 1
0.008786375000000, 0
0.008911416666667, 1
0.008911791666667, 0
0.008912833333333, 1
0.008913125000000, 0
0.008914041666667, 1
0.008914333333333, 0
0.009039458333333, 1
0.009039833333333, 0
0.009040875000000, 1
0.009041166666667, 0
0.009042083333333, 1
0.009042375000000, 0
0.009167458333333, 1
0.009167833333333, 0
0.009168875000000, 1
0.009169166666667, 0
0.009170083333333, 1
0.009170375000000, 0
0.009294583333333, 1
0.009295000000000, 0
0.009296000000000, 1
0.009296291666667, 0
0.009297208333333, 1
0.009297500000000, 0
0.009422250000000, 1
0.009422625000000, 0
0.009423625000000, 1
0.009423958333333, 0
0.009424833333333, 1
0.009425166666667, 0
0.009550083333333, 1
0.009550458333333, 0
0.009551500000000, 1
0.009551791666667, 0
0.009552708333333, 1
0.009553000000000, 0
0.009678083333333, 1
0.009678458333333, 0
0.009679500000000, 1
0.009679791666667, 0
0.009680708333333, 1
0.009681000000000, 0
0.009802875000000, 1
0.009803250000000, 0
0.009804250000000, 1
0.009804583333333, 0
0.009805458333333, 1
0.009805791666667, 0
0.009928000000000, 1
0.009928375000000, 0
0.009929416666667, 1
0.009929708333333, 0
0.009930625000000, 1
0.009930916666667, 0
0.010053125000000, 1
0.010053541666667, 0
0.010054541666667, 1
0.010054833333333, 0
0.010055750000000, 1
0.010056041666667, 0
0.010178291666667, 1
0.010178666666667, 0
0.010179666666667, 1
0.010180000000000, 0
0.010180875000000, 1
0.010181208333333, 0
0.010306500000000, 1
0.010306875000000, 0
0.010307916666667, 1
0.010308208333333, 0
0.010309125000000, 1
0.010309416666667, 0
0.010431250000000, 1
0.010431625000000, 0
0.010432666666667, 1
0.010432958333333, 0
0.010433875000000, 1
0.010434166666667, 0
0.010556125000000, 1
0.010556500000000, 0
0.010557541666667, 1
0.010557833333333, 0
0.010558750000000, 1
0.010559041666667, 0
0.010681041666667, 1
0.010681416666667, 0
0.010682458333333, 1
0.010682750000000, 0
0.010683666666667, 1
0.010683958333333, 0
0.010806125000000, 1
0.010806500000000, 0
0.010807541666667, 1
0.010807833333333, 0
0.010808750000000, 1
0.010809041666667, 0
0.010931250000000, 1
0.010931625000000, 0
0.010932666666667, 1
0.010932958333333, 0
0.010933875000000, 1
0.010934166666667, 0
0.011056375000000, 1
0.011056750000000, 0
0.011057791666667, 1
0.011058083333333, 0
0.011059000000000, 1
0.011059291666667, 0
0.011181500000000, 1
0.011181875000000, 0
0.011182875000000, 1
0.011183208333333, 0
0.011184083333333, 1
0.011184416666667, 0
0.011309666666667, 1
0.011310041666667, 0
0.011311083333333, 1
0.011311375000000, 0
0.011312291666667, 1
0.011312583333333, 0
0.011436791666667, 1
0.011437166666667, 0
0.011438791666667, 1
0.011439125000000, 0
0.011440000000000, 1
0.011440333333333, 0
0.011561458333333, 1
0.011561833333333, 0
0.011562875000000, 1
0.011563750000000, 0
0.011564666666667, 1
0.011564958333333, 0
0.011689625000000, 1
0.011690000000000, 0
0.011691041666667, 1
0.011691333333333, 0
0.011692250000000, 1
0.011692541666667, 0
0.011814000000000, 1
0.011814375000000, 0
0.011815416666667, 1
0.011815708333333, 0
0.011816625000000, 1
0.011816916666667, 0
0.011941916666667, 1
0.011942291666667, 0
0.011943333333333, 1
0.011943625000000, 0
0.011944541666667, 1
0.011944833333333, 0
0.012070416666667, 1
0.012070833333333, 0
0.012071833333333, 1
0.012072125000000, 0
0.012073041666667, 1
0.012073333333333, 0
0.012198958333333, 1
0.012199333333333, 0
0.012200375000000, 1
0.012200666666667, 0
0.012201583333333, 1
0.012201875000000, 0
0.012326541666667, 1
0.012326916666667, 0
0.012327916666667, 1
0.012328250000000, 0
0.012329125000000, 1
0.012329458333333, 0
0.012454666666667, 1
0.012455041666667, 0
0.012456083333333, 1
0.012456375000000, 0
0.012457291666667, 1
0.012457583333333, 0
0.012582916666667, 1
0.012583291666667, 0
0.012584333333333, 1
0.012584625000000, 0
0.012585541666667, 1
0.012585833333333, 0
0.012711125000000, 1
0.012711500000000, 0
0.012712541666667, 1
0.012712833333333, 0
0.012713750000000, 1
0.012714041666667, 0
0.012839583333333, 1
0.012839958333333, 0
0.012841000000000, 1
0.012841291666667, 0
0.012842208333333, 1
0.012842500000000, 0
0.012963958333333, 1
0.012964333333333, 0
0.012965375000000, 1
0.012965666666667, 0
0.012966583333333, 1
0.012966875000000, 0
0.013092416666667, 1
0.013092833333333, 0
0.013093833333333, 1
0.013094166666667, 0
0.013095041666667, 1
0.013095375000000, 0
0.013216833333333, 1
0.013217208333333, 0
0.013218208333333, 1
0.013218541666667, 0
0.013219416666667, 1
0.013219750000000, 0
0.013343458333333, 1
0.013343833333333, 0
0.013344875000000, 1
0.013345166666667, 0
0.013346083333333, 1
0.013346375000000, 0
0.013471125000000, 1
0.013471541666667, 0
0.013472541666667, 1
0.013472833333333, 0
0.013473750000000, 1
0.013474041666667, 0
0.013598833333333, 1
0.013599208333333, 0
0.013600250000000, 1
0.013600541666667, 0
0.013601458333333, 1
0.013601750000000, 0
0.013726500000000, 1
0.013726875000000, 0
0.013727916666667, 1
0.013728208333333, 0
0.013729125000000, 1
0.013729416666667, 0
0.013854375000000, 1
0.013854750000000, 0
0.013855750000000, 1
0.013856083333333, 0
0.013856958333333, 1
0.013857291666667, 0
0.013982291666667, 1
0.013982666666667, 0
0.013983708333333, 1
0.013984000000000, 0
0.013984916666667, 1
0.013985208333333, 0
0.014110166666667, 1
0.014110583333333, 0
0.014111583333333, 1
0.014111916666667, 0
0.014112791666667, 1
0.014113125000000, 0
0.014238000000000, 1
0.014238375000000, 0
0.014239416666667, 1
0.014239708333333, 0
0.014240625000000, 1
0.014240916666667, 0
0.014365166666667, 1
0.014365541666667, 0
0.014366583333333, 1
0.014366875000000, 0
0.014367791666667, 1
0.014368083333333, 0
0.014492625000000, 1
0.014493041666667, 0
0.014494041666667, 1
0.014494333333333, 0
0.014495250000000, 1
0.014495541666667, 0
0.014620208333333, 1
0.014620583333333, 0
0.014621583333333, 1
0.014621916666667, 0
0.014622791666667, 1
0.014623125000000, 0
0.014747791666667, 1
0.014748166666667, 0
0.014749166666667, 1
0.014749500000000, 0
0.014750416666667, 1
0.014750708333333, 0
0.014875583333333, 1
0.014875958333333, 0
0.014877000000000, 1
0.014877291666667, 0
0.014878208333333, 1
0.014878500000000, 0
0.015003500000000, 1
0.015003875000000, 0
0.015004916666667, 1
0.015005208333333, 0
0.015006125000000, 1
0.015006416666667, 0
0.015131416666667, 1
0.015131791666667, 0
0.015132833333333, 1
0.015133125000000, 0
0.015134041666667, 1
0.015134333333333, 0
0.015259375000000, 1
0.015259791666667, 0
0.015260791666667, 1
0.015261083333333, 0
0.015262000000000, 1
0.015262291666667, 0
0.015386416666667, 1
0.015386791666667, 0
0.015387833333333, 1
0.015388125000000, 0
0.015389041666667, 1
0.015389333333333, 0
0.015514083333333, 1
0.015514458333333, 0
0.015515500000000, 1
0.015515791666667, 0
0.015516708333333, 1
0.015517000000000, 0
0.015641750000000, 1
0.015642125000000, 0
0.015643125000000, 1
0.015643458333333, 0
0.015644333333333, 1
0.015644666666667, 0
0.015769458333333, 1
0.015769833333333, 0
0.015770875000000, 1
0.015771166666667, 0
0.015772083333333, 1
0.015772375000000, 0
0.015897416666667, 1
0.015897791666667, 0
0.015898791666667, 1
0.015899125000000, 0
0.015900000000000, 1
0.015900333333333, 0
0.016025375000000, 1
0.016025750000000, 0
0.016026791666667, 1
0.016027083333333, 0
0.016028000000000, 1
0.016028291666667, 0
0.016153291666667, 1
0.016153666666667, 0
0.016154708333333, 1
0.016155000000000, 0
0.016155916666667, 1
0.016156208333333, 0
0.016282750000000, 1
0.016283125000000, 0
0.016284166666667, 1
0.016284458333333, 0
0.016285375000000, 1
0.016285666666667, 0
0.016407958333333, 1
0.016408333333333, 0
0.016409375000000, 1
0.016409666666667, 0
0.016410583333333, 1
0.016410875000000, 0
0.016535625000000, 1
0.016536000000000, 0
0.016537041666667, 1
0.016537333333333, 0
0.016538250000000, 1
0.016538541666667, 0
0.016663333333333, 1
0.016663750000000, 0
0.016664750000000, 1
0.016665083333333, 0
0.016665958333333, 1
0.016666291666667, 0
0.016791083333333, 1
0.016791458333333, 0
0.016792458333333, 1
0.016792791666667, 0
0.016793708333333, 1
0.016794000000000, 0
0.016919041666667, 1
0.016919416666667, 0
0.016920458333333, 1
0.016920750000000, 0
0.016921666666667, 1
0.016921958333333, 0
0.017047041666667, 1
0.017047458333333, 0
0.017048458333333, 1
0.017048750000000, 0
0.017049666666667, 1
0.017049958333333, 0
0.017175041666667, 1
0.017175416666667, 0
0.017176458333333, 1
0.017176750000000, 0
0.017177666666667, 1
0.017177958333333, 0
0.017300458333333, 1
0.017300833333333, 0
0.017301833333333, 1
0.017302166666667, 0
0.017303041666667, 1
0.017303375000000, 0
0.017425958333333, 1
0.017426333333333, 0
0.017427375000000, 1
0.017427666666667, 0
0.017428583333333, 1
0.017428875000000, 0
0.017553708333333, 1
0.017554125000000, 0
0.017555125000000, 1
0.017555458333333, 0
0.017556333333333, 1
0.017556666666667, 0
0.017681458333333, 1
0.017681833333333, 0
0.017682875000000, 1
0.017683166666667, 0
0.017684083333333, 1
0.017684375000000, 0
0.017809250000000, 1
0.017809625000000, 0
0.017810666666667, 1
0.017810958333333, 0
0.017811875000000, 1
0.017812166666667, 0
0.017937291666667, 1
0.017937666666667, 0
0.017938708333333, 1
0.017939000000000, 0
0.017939916666667, 1
0.017940208333333, 0
0.018065291666667, 1
0.018065666666667, 0
0.018066708333333, 1
0.018067000000000, 0
0.018067916666667, 1
0.018068208333333, 0
0.018193291666667, 1
0.018193666666667, 0
0.018195291666667, 1
0.018195583333333, 0
0.018196500000000, 1
0.018196791666667, 0
0.018318666666667, 1
0.018319041666667, 0
0.018320666666667, 1
0.018320958333333, 0
0.018321875000000, 1
0.018322166666667, 0
0.018444041666667, 1
0.018444416666667, 0
0.018446041666667, 1
0.018446333333333, 0
0.018447250000000, 1
0.018447541666667, 0
0.018572250000000, 1
0.018572666666667, 0
0.018573666666667, 1
0.018573958333333, 0
0.018574875000000, 1
0.018575166666667, 0
0.018699708333333, 1
0.018700083333333, 0
0.018701125000000, 1
0.018701416666667, 0
0.018702333333333, 1
0.018702625000000, 0
0.018827250000000, 1
0.018827625000000, 0
0.018828625000000, 1
0.018828958333333, 0
0.018829833333333, 1
0.018830166666667, 0
0.018955125000000, 1
0.018955500000000, 0
0.018956541666667, 1
0.018956833333333, 0
0.018957750000000, 1
0.018958041666667, 0
0.019083000000000, 1
0.019083375000000, 0
0.019084416666667, 1
0.019084708333333, 0
0.019085625000000, 1
0.019085916666667, 0
0.019210875000000, 1
0.019211250000000, 0
0.019212291666667, 1
0.019212583333333, 0
0.019213500000000, 1
0.019213791666667, 0
0.019336083333333, 1
0.019336458333333, 0
0.019337500000000, 1
0.019337791666667, 0
0.019338708333333, 1
0.019339000000000, 0
0.019461458333333, 1
0.019461833333333, 0
0.019462875000000, 1
0.019463166666667, 0
0.019464083333333, 1
0.019464375000000, 0
0.019589208333333, 1
0.019589583333333, 0
0.019590625000000, 1
0.019590916666667, 0
0.019591833333333, 1
0.019592125000000, 0
0.019717083333333, 1
0.019717458333333, 0
0.019718500000000, 1
0.019718791666667, 0
0.019719708333333, 1
0.019720000000000, 0
0.019845208333333, 1
0.019845583333333, 0
0.019846625000000, 1
0.019846916666667, 0
0.019847833333333, 1
0.019848125000000, 0
0.019969750000000, 1
0.019970125000000, 0
0.019971125000000, 1
0.019971458333333, 0
0.019972333333333, 1
0.019972666666667, 0
0.020098333333333, 1
0.020098708333333, 0
0.020099750000000, 1
0.020100041666667, 0
0.020100958333333, 1
0.020101250000000, 0
0.020222833333333, 1
0.020223208333333, 0
0.020224250000000, 1
0.020224541666667, 0
0.020225458333333, 1
0.020225750000000, 0
0.020349291666667, 1
0.020349666666667, 0
0.020350666666667, 1
0.020351000000000, 0
0.020351875000000, 1
0.020352208333333, 0
0.020475333333333, 1
0.020475708333333, 0
0.020476750000000, 1
0.020477041666667, 0
0.020477958333333, 1
0.020478250000000, 0
0.020603750000000, 1
0.020604125000000, 0
0.020605166666667, 1
0.020605458333333, 0
0.020606375000000, 1
0.020606666666667, 0
0.020732083333333, 1
0.020732500000000, 0
0.020733500000000, 1
0.020733791666667, 0
0.020734708333333, 1
0.020735000000000, 0
0.020860458333333, 1
0.020860833333333, 0
0.020861875000000, 1
0.020862166666667, 0
0.020863083333333, 1
0.020863375000000, 0
0.020984958333333, 1
0.020985333333333, 0
0.020986375000000, 1
0.020986666666667, 0
0.020987583333333, 1
0.020987875000000, 0
0.021113583333333, 1
0.021113958333333, 0
0.021114958333333, 1
0.021115291666667, 0
0.021116208333333, 1
0.021116500000000, 0
0.021238083333333, 1
0.021238458333333, 0
0.021239500000000, 1
0.021239791666667, 0
0.021240708333333, 1
0.021241000000000, 0
0.021374625000000, 1
0.021375000000000, 0
0.021376041666667, 1
0.021376333333333, 0
0.021377250000000, 1
0.021377541666667, 0
0.021500500000000, 1
0.021500875000000, 0
0.021501916666667, 1
0.021502208333333, 0
0.021503125000000, 1
0.021503416666667, 0
0.021627708333333, 1
0.021628083333333, 0
0.021629125000000, 1
0.021629416666667, 0
0.021630333333333, 1
0.021630625000000, 0
0.021755333333333, 1
0.021755750000000, 0
0.021756750000000, 1
0.021757083333333, 0
0.021757958333333, 1
0.021758291666667, 0
0.021882958333333, 1
0.021883333333333, 0
0.021884375000000, 1
0.021884666666667, 0
0.021885583333333, 1
0.021885875000000, 0
0.022010833333333, 1
0.022011208333333, 0
0.022012250000000, 1
0.022012541666667, 0
0.022013458333333, 1
0.022013750000000, 0
0.022138666666667, 1
0.022139041666667, 0
0.022140083333333, 1
0.022140375000000, 0
0.022141291666667, 1
0.022141583333333, 0
0.022266916666667, 1
0.022267291666667, 0
0.022268333333333, 1
0.022268625000000, 0
0.022269541666667, 1
0.022269833333333, 0
0.022391750000000, 1
0.022392166666667, 0
0.022393166666667, 1
0.022393458333333, 0
0.022394375000000, 1
0.022394666666667, 0
0.022517208333333, 1
0.022517583333333, 0
0.022518625000000, 1
0.022518916666667, 0
0.022519833333333, 1
0.022520125000000, 0
0.022644833333333, 1
0.022645208333333, 0
0.022646208333333, 1
0.022646541666667, 0
0.022647416666667, 1
0.022647750000000, 0
0.022772416666667, 1
0.022772833333333, 0
0.022773833333333, 1
0.022774166666667, 0
0.022775041666667, 1
0.022775333333333, 0
0.022900000000000, 1
0.022900375000000, 0
0.022901416666667, 1
0.022901708333333, 0
0.022902625000000, 1
0.022902916666667, 0
0.023027916666667, 1
0.023028291666667, 0
0.023029333333333, 1
0.023029625000000, 0
0.023030541666667, 1
0.023030833333333, 0
0.023155875000000, 1
0.023156250000000, 0
0.023157250000000, 1
0.023157583333333, 0
0.023158458333333, 1
0.023158791666667, 0
0.023285291666667, 1
0.023285666666667, 0
0.023286708333333, 1
0.023287000000000, 0
0.023287916666667, 1
0.023288208333333, 0
0.023409041666667, 1
0.023409416666667, 0
0.023410458333333, 1
0.023410750000000, 0
0.023411666666667, 1
0.023411958333333, 0
0.023534625000000, 1
0.023535000000000, 0
0.023536041666667, 1
0.023536333333333, 0
0.023537250000000, 1
0.023537541666667, 0
0.023662333333333, 1
0.023662750000000, 0
0.023663750000000, 1
0.023664041666667, 0
0.023664958333333, 1
0.023665250000000, 0
0.023790041666667, 1
0.023790458333333, 0
0.023791458333333, 1
0.023791791666667, 0
0.023792666666667, 1
0.023793000000000, 0
0.023917750000000, 1
0.023918125000000, 0
0.023919125000000, 1
0.023919458333333, 0
0.023920333333333, 1
0.023920666666667, 0
0.024045708333333, 1
0.024046083333333, 0
0.024047125000000, 1
0.024047416666667, 0
0.024048333333333, 1
0.024048625000000, 0
0.024173666666667, 1
0.024174041666667, 0
0.024175083333333, 1
0.024175375000000, 0
0.024176291666667, 1
0.024176583333333, 0
0.024299041666667, 1
0.024299416666667, 0
0.024300458333333, 1
0.024300750000000, 0
0.024301666666667, 1
0.024301958333333, 0
0.024426875000000, 1
0.024427291666667, 0
0.024428291666667, 1
0.024428625000000, 0
0.024429500000000, 1
0.024429833333333, 0
0.024552583333333, 1
0.024552958333333, 0
0.024554000000000, 1
0.024554291666667, 0
0.024555208333333, 1
0.024555500000000, 0
0.024680541666667, 1
0.024680958333333, 0
0.024681958333333, 1
0.024682291666667, 0
0.024683166666667, 1
0.024683500000000, 0
0.024808500000000, 1
0.024808916666667, 0
0.024809916666667, 1
0.024810208333333, 0
0.024811125000000, 1
0.024811458333333, 0
0.024933583333333, 1
0.024933958333333, 0
0.024935000000000, 1
0.024935291666667, 0
0.024936208333333, 1
0.024936500000000, 0
0.025061500000000, 1
0.025061875000000, 0
0.025062916666667, 1
0.025063208333333, 0
0.025064125000000, 1
0.025064416666667, 0
0.025189416666667, 1
0.025189791666667, 0
0.025190833333333, 1
0.025191125000000, 0
0.025192041666667, 1
0.025192333333333, 0
0.025314750000000, 1
0.025315125000000, 0
0.025316166666667, 1
0.025316458333333, 0
0.025317375000000, 1
0.025317666666667, 0
0.025442583333333, 1
0.025442958333333, 0
0.025444000000000, 1
0.025444291666667, 0
0.025445208333333, 1
0.025445500000000, 0
0.025568166666667, 1
0.025568541666667, 0
0.025569583333333, 1
0.025569875000000, 0
0.025570791666667, 1
0.025571125000000, 0
0.025695916666667, 1
0.025696291666667, 0
0.025697333333333, 1
0.025697625000000, 0
0.025698541666667, 1
0.025698833333333, 0
0.025823625000000, 1
0.025824000000000, 0
0.025825041666667, 1
0.025825333333333, 0
0.025826250000000, 1
0.025826541666667, 0
0.025951333333333, 1
0.025951750000000, 0
0.025953375000000, 1
0.025953666666667, 0
0.025954583333333, 1
0.025954875000000, 0
0.026079875000000, 1
0.026080291666667, 0
0.026081291666667, 1
0.026081583333333, 0
0.026082500000000, 1
0.026082791666667, 0
0.026207833333333, 1
0.026208208333333, 0
0.026209250000000, 1
0.026209541666667, 0
0.026210458333333, 1
0.026210750000000, 0
0.026333000000000, 1
0.026333416666667, 0
0.026334416666667, 1
0.026334708333333, 0
0.026335625000000, 1
0.026335916666667, 0
0.026460625000000, 1
0.026461041666667, 0
0.026462083333333, 1
0.026462375000000, 0
0.026463291666667, 1
0.026463583333333, 0
0.026586250000000, 1
0.026586625000000, 0
0.026587625000000, 1
0.026587958333333, 0
0.026588833333333, 1
0.026589166666667, 0
0.026713916666667, 1
0.026714333333333, 0
0.026715333333333, 1
0.026715625000000, 0
0.026716541666667, 1
0.026716833333333, 0
0.026841666666667, 1
0.026842041666667, 0
